sentence_index,word,label
30,站,O
30,群,O
30,搭建,O
30,全,O
30,服务,O
30,。,O
30,81295,O
31,东南亚,O
31,猎头,O
31,-,O
31,广告,O
31,【,O
31,TG,O
31,:,O
31,@,B-contact
31,SMS0917,I-contact
31,】,O
31,需要,O
31,推广,O
31,加,O
31,我,O
31,G13426,O
32,站,O
32,群,O
32,赚钱,O
32,【,O
32,飞机,O
32,：,O
32,@,B-contact
32,lishengzhe,I-contact
32,】,O
32,谷歌,O
32,搜索,O
32,霸屏,O
32,推广,O
32,，,O
32,谷歌,O
32,SEO,O
32,优化,O
32,排名,O
32,，,O
32,谷歌,O
32,搜索,O
32,留痕,O
32,发外,O
32,链,O
32,引流,O
32,等,O
32,综合,O
32,推广,O
32,服务,O
32,！,O
32,ADIDLSZ7742799842,O
33,抚州,O
33,哪里,O
33,有,O
33,外围,O
33,女,O
33,『,O
33,谷歌,O
33,排名,O
33,联系,O
33,TG,O
33,@,B-contact
33,ehseo6,I-contact
33,』,O
33,2022,O
33,年,O
33,10,O
33,月,O
33,11,O
33,日,O
33,23,O
33,时,O
33,44,O
33,分,O
33,23,O
33,秒,O
33,.,O
33,zfbv75xdx,O
34,有人,O
34,卖,O
34,捕鱼,O
34,达,O
34,人,O
34,金币,O
34,号,O
34,『,O
34,谷歌外,O
34,推,O
34,排名,O
34,联系,O
34,TG,O
34,@,B-contact
34,ehseo6,I-contact
34,』,O
34,2022,O
34,年,O
34,10,O
34,月,O
34,12,O
34,日,O
34,0,O
34,时,O
34,17,O
34,分,O
34,9,O
34,秒,O
34,.,O
34,mkli5wkcn,O
35,巴黎,O
35,google,O
35,推广,O
35,【,O
35,小,O
35,飞机,O
35,：,O
35,sms10666,B-contact
35,】,O
35,Z88344,O
36,昆明,O
36,排名,O
36,服务,O
36,【,O
36,小,O
36,飞机,O
36,：,O
36,sms10666,B-contact
36,】,O
36,j74556,O
37,241,O
37,-,O
37,谷歌,O
37,搜索,O
37,留痕,O
37,【,O
37,飞机,O
37,：,O
37,@,B-contact
37,lishengzhe,I-contact
37,】,O
37,以及,O
37,做个,O
37,外贸,O
37,网站,O
37,一般,O
37,需要,O
37,多少,O
37,钱,O
37,相关,O
37,服务,O
37,！,O
37,ADID86687724,O
38,菲律宾,O
38,菠菜,O
38,推广,O
38,好,O
38,做,O
38,吗,O
38,【,O
38,电报,O
38,飞机,O
38,@,B-contact
38,huohu188,I-contact
38,】,O
38,.,O
38,zhv,O
39,搜索,O
39,留痕,O
39,【,O
39,飞机,O
39,：,O
39,@,B-contact
39,lishengzhe,I-contact
39,】,O
39,提供,O
39,开发,O
39,站,O
39,群,O
39,程序,O
39,，,O
39,谷歌,O
39,搜索,O
39,留痕,O
39,，,O
39,Google,O
39,搜索,O
39,留痕,O
39,软件,O
39,+,O
39,技术,O
39,+,O
39,教程,O
39,+,O
39,蜘蛛,O
39,池,O
39,+,O
39,站,O
39,群,O
39,搭建,O
39,全,O
39,服务,O
39,。,O
39,92746,O
40,谷歌,O
40,搜索,O
40,留痕,O
40,【,O
40,飞机,O
40,：,O
40,@,B-contact
40,lishengzhe,I-contact
40,】,O
40,以及,O
40,泛,O
40,解析,O
40,蜘蛛,O
40,池,O
40,，,O
40,泛,O
40,解析,O
40,蜘蛛,O
40,池,O
40,，,O
40,泛,O
40,解析,O
40,蜘蛛,O
40,池,O
40,相关,O
40,服务,O
40,！,O
40,ADID28946536,O
41,巨量,O
41,引擎,O
41,渠道,O
41,一站式,O
41,【,O
41,飞机,O
41,:,O
41,kkk6681,B-contact
41,】,O
41,817717,O
42,缅甸,O
42,号段,O
42,数据,O
42,料子,O
42,【,O
42,+,O
42,tg,O
42,:,O
42,@,B-contact
42,du616,I-contact
42,】,O
42,.,O
42,fuk,O
43,洪都拉斯,O
43,短信,O
43,通道,O
43,【,O
43,TG,O
43,电报,O
43,:,O
43,@,B-contact
43,liuhenbaping,I-contact
43,】,O
43,布隆迪,O
43,引流,O
43,神器,O
43,【,O
43,TG,O
43,飞机,O
43,:,O
43,@,B-contact
43,liuhenbaping,I-contact
43,】,O
43,网站,O
43,谷歌,O
43,收录,O
43,【,O
43,Telegram,O
43,:,O
43,@,B-contact
43,liuhenbaping,I-contact
43,】,O
43,AG,O
43,电子,O
43,pg,O
43,埃及,O
43,宝典,O
43,大奖,O
43,视频,O
44,格陵兰,O
44,google,O
44,霸屏,O
44,【,O
44,小,O
44,飞机,O
44,：,O
44,sms10666,B-contact
44,】,O
44,i18665,O
45,赞邦,O
45,股票,O
45,『,O
45,谷歌,O
45,排名,O
45,联系,O
45,TG,O
45,@,B-contact
45,BTCQ2,I-contact
45,』,O
45,.,O
45,tnoalnmuz,O
46,谷歌,O
46,快速,O
46,索引,O
46,你,O
46,的,O
46,产品,O
46,【,O
46,TG,O
46,:,O
46,@,B-contact
46,dab520,I-contact
46,】,O
47,sem,O
47,是,O
47,搜索引擎,O
47,付费,O
47,广告,O
47,【,O
47,飞机,O
47,：,O
47,@,B-contact
47,lishengzhe,I-contact
47,】,O
47,谷歌,O
47,搜索,O
47,霸屏,O
47,推广,O
47,，,O
47,谷歌,O
47,SEO,O
47,优化,O
47,排名,O
47,，,O
47,谷歌,O
47,搜索,O
47,留痕,O
47,发外,O
47,链,O
47,引流,O
47,等,O
47,综合,O
47,推广,O
47,服务,O
47,！,O
47,ADIDLSZ9463486848,O
48,西安,O
48,排名,O
48,服务,O
48,【,O
48,小,O
48,飞机,O
48,：,O
48,sms10666,B-contact
48,】,O
48,c53426,O
49,阳江,O
49,外贸,O
49,推广,O
49,【,O
49,小,O
49,飞机,O
49,：,O
49,sms10666,B-contact
49,】,O
49,f28926,O
50,菠菜,O
50,行业,O
50,推广,O
50,【,O
50,电报,O
50,飞机,O
50,@,B-contact
50,huohu188,I-contact
50,】,O
50,.,O
50,nls,O
51,哪里,O
51,有,O
51,卖,O
51,阿里,O
51,云,O
51,邮箱,O
51,【,O
51,电报,O
51,飞机,O
51,∶,O
51,telegram,O
51,_,O
51,频道,O
51,∶,O
51,@,B-contact
51,bailufaka,I-contact
51,】,O
51,购买,O
51,出售,O
51,各类,O
51,平台,O
51,账号,O
51,卡号,O
51,ID,O
51,】,O
51,绥芬河,O
51,xM,O
52,卡塔尔,O
52,google,O
52,竞价,O
52,【,O
52,TG,O
52,电报,O
52,:,O
52,@,B-contact
52,liuhenbaping,I-contact
52,】,O
52,代,O
52,google,O
52,优化,O
52,开户,O
52,推广,O
52,专业,O
52,【,O
52,TG,O
52,飞机,O
52,:,O
52,@,B-contact
52,liuhenbaping,I-contact
52,】,O
52,希腊,O
52,谷歌,O
52,排名,O
52,【,O
52,Telegram,O
52,:,O
52,@,B-contact
52,liuhenbaping,I-contact
52,】,O
52,ag,O
52,娱乐,O
52,官方,O
52,welcome,O
52,在线,O
52,购彩,O
53,肾囊肿,O
53,引流术,O
53,术后,O
53,护理,O
53,【,O
53,飞机,O
53,：,O
53,@,B-contact
53,lishengzhe,I-contact
53,】,O
53,谷歌,O
53,搜索,O
53,霸屏,O
53,推广,O
53,，,O
53,谷歌,O
53,SEO,O
53,优化,O
53,排名,O
53,，,O
53,谷歌,O
53,搜索,O
53,留痕,O
53,发外,O
53,链,O
53,引流,O
53,等,O
53,综合,O
53,推广,O
53,服务,O
53,！,O
53,ADIDLSZ1666933526,O
54,在,O
54,哪里,O
54,卖,O
54,不,O
54,实名,O
54,激活,O
54,电话卡,O
54,【,O
54,电报,O
54,飞机,O
54,∶,O
54,telegram,O
54,_,O
54,频道,O
54,∶,O
54,@,B-contact
54,bailufaka,I-contact
54,】,O
54,购买,O
54,出售,O
54,各类,O
54,平台,O
54,账号,O
54,卡号,O
54,ID,O
54,】,O
54,高平,O
54,uY,O
55,吉布提,O
55,竞价,O
55,开户,O
55,【,O
55,TG,O
55,电报,O
55,:,O
55,@,B-contact
55,liuhenbaping,I-contact
55,】,O
55,大连,O
55,谷歌,O
55,网络,O
55,推广,O
55,【,O
55,TG,O
55,飞机,O
55,:,O
55,@,B-contact
55,liuhenbaping,I-contact
55,】,O
55,微信,O
55,推廣營銷,O
55,方案,O
55,【,O
55,Telegram,O
55,:,O
55,@,B-contact
55,liuhenbaping,I-contact
55,】,O
55,ag,O
55,哪个,O
55,网站,O
55,真的,O
55,pg,O
55,游戏,O
55,平台,O
56,爱沙尼亚,O
56,谷歌,O
56,首页,O
56,霸屏,O
56,【,O
56,飞机,O
56,：,O
56,kkk6687,B-contact
56,】,O
56,爱沙尼亚,O
56,专业,O
56,排名,O
56,n91912,O
57,搜索引擎,O
57,sem,O
57,【,O
57,飞机,O
57,：,O
57,@,B-contact
57,lishengzhe,I-contact
57,】,O
57,谷歌,O
57,搜索,O
57,霸屏,O
57,推广,O
57,，,O
57,谷歌,O
57,SEO,O
57,优化,O
57,排名,O
57,，,O
57,谷歌,O
57,搜索,O
57,留痕,O
57,发外,O
57,链,O
57,引流,O
57,等,O
57,综合,O
57,推广,O
57,服务,O
57,！,O
57,ADIDLSZ6822897877,O
58,通化,O
58,谷歌,O
58,引流,O
58,【,O
58,小,O
58,飞机,O
58,：,O
58,sms10666,B-contact
58,】,O
58,X36473,O
59,资阳,O
59,首页,O
59,霸屏,O
59,【,O
59,小,O
59,飞机,O
59,：,O
59,sms10666,B-contact
59,】,O
59,Y64634,O
60,霸屏,O
60,推广,O
60,seo,O
60,霸屏,O
60,【,O
60,飞机,O
60,：,O
60,@,B-contact
60,lishengzhe,I-contact
60,】,O
60,谷歌,O
60,搜索,O
60,霸屏,O
60,推广,O
60,，,O
60,谷歌,O
60,SEO,O
60,优化,O
60,排名,O
60,，,O
60,谷歌,O
60,搜索,O
60,留痕,O
60,发外,O
60,链,O
60,引流,O
60,等,O
60,综合,O
60,推广,O
60,服务,O
60,！,O
60,ADIDLSZ1714145246,O
61,远,O
61,控免,O
61,杀,O
61,+,O
61,纸飞机,O
61,TG,O
61,:,O
61,@,B-contact
61,df99998,I-contact
61,】,O
61,.,O
61,axj,O
62,株洲市,O
62,外围,O
62,【,O
62,小,O
62,飞机,O
62,：,O
62,KKK6687,B-contact
62,】,O
62,专业,O
62,谷歌,O
62,霸屏,O
62,推广,O
62,c98978,O
63,稳定,O
63,的,O
63,外贸,O
63,推广,O
63,代理,O
63,【,O
63,telegram,O
63,∶,O
63,@,B-contact
63,AK5537,I-contact
63,】,O
63,FACEBOOK,O
63,代,O
63,广告投放,O
63,】,O
63,谷歌,O
63,优化,O
63,排名,O
63,有,O
63,哪些,O
63,【,O
63,telegram,O
63,∶,O
63,@,B-contact
63,AK5537,I-contact
63,】,
63,领英,
63,全球,
63,竞价,
63,开户,
63,】,
63,wbr,
64,马绍尔群岛,
64,facebook,
64,竞价,
64,【,
64,TG,
64,电报,
64,:,
64,@,B-contact
64,liuhenbaping,I-contact
64,】,
64,法属波利尼西亚,
64,国外,
64,灰产,
64,【,
64,TG,
64,飞机,
64,:,
64,@,B-contact
64,liuhenbaping,I-contact
64,】,
64,怎么,
64,引,
64,国外,
64,的,
64,粉,
64,【,
64,Telegram,
64,:,
64,@,B-contact
64,liuhenbaping,I-contact
64,】,
64,bet,
64,后缀,
64,网址,
64,澳门,
64,网上,
64,娱乐,
64,app,
64,大全,
65,谷歌,
65,搜索,
65,留痕,
65,【,
65,飞机,
65,：,
65,@,B-contact
65,lishengzhe,I-contact
65,】,
65,以及,
65,镜像,
65,蜘蛛,
65,池,
65,，,
65,镜像,
65,蜘蛛,
65,池,
65,，,
65,镜像,
65,蜘蛛,
65,池,
65,相关,
65,服务,
65,！,
65,ADID11457254,
66,二级域名,
66,是,
66,【,
66,飞机,
66,：,
66,@,B-contact
66,lishengzhe,I-contact
66,】,
66,谷歌,
66,搜索,
66,霸屏,
66,推广,
66,，,
66,谷歌,
66,SEO,
66,优化,
66,排名,
66,，,
66,谷歌,
66,搜索,
66,留痕,
66,发外,
66,链,
66,引流,
66,等,
66,综合,
66,推广,
66,服务,
66,！,
66,ADIDLSZ8162875732,
67,阿根廷,
67,支付,
67,通道,
67,【,
67,复制,
67,加,
67,飞机,
67,：,
67,kkk6687,B-contact
67,】,
67,阿根廷,
67,银行卡,
67,,
67,四件套,
67,Y73565,
68,德国,
68,支付,
68,通道,
68,【,
68,复制,
68,加,
68,飞机,
68,：,
68,kkk6687,B-contact
68,】,
68,德国,
68,银行卡,
68,,
68,四件套,
68,464666,
69,寄生虫,
69,采集,
69,程序,
69,【,
69,飞机,
69,：,
69,@,B-contact
69,lishengzhe,I-contact
69,】,
69,谷歌,
69,搜索,
69,霸屏,
69,推广,
69,，,
69,谷歌,
69,SEO,
69,优化,
69,排名,
69,，,
69,谷歌,
69,搜索,
69,留痕,
69,发外,
69,链,
69,引流,
69,等,
69,综合,
69,推广,
69,服务,
69,！,
69,ADIDLSZ3688456567,
70,红绿灯,
70,声音,
70,【,
70,TG,
70,:,
70,@,B-contact
70,JJ456,I-contact
70,】,
70,平台,
70,源码,
70,搭建,
70,开发包,
70,网,
70,.,
70,vow,
71,贝宁,
71,谷歌,
71,引流,
71,【,
71,小,
71,飞机,
71,：,
71,sms10666,B-contact
71,】,
71,J14524,
72,卢森堡,
72,google,
72,推广,
72,【,
72,小,
72,飞机,
72,：,
72,sms10666,B-contact
72,】,
72,V64274,
73,泛,
73,目录,
73,最新,
73,源码,
73,【,
73,飞机,
73,：,
73,@,B-contact
73,lishengzhe,I-contact
73,】,
73,谷歌,
73,搜索,
73,霸屏,
73,推广,
73,，,
73,谷歌,
73,SEO,
73,优化,
73,排名,
73,，,
73,谷歌,
73,搜索,
73,留痕,
73,发外,
73,链,
73,引流,
73,等,
73,综合,
73,推广,
73,服务,
73,！,
73,ADIDLSZ3652892973,
73,,
74,实时,
74,数据,
74,查询,
74,【,
74,飞机,
74,：,
74,,
74,kkk6687,B-contact
74,】,
74,f85984,
75,塞内加尔,
75,支付,
75,通道,
75,【,
75,复制,
75,加,
75,飞机,
75,：,
75,kkk6687,B-contact
75,】,
75,塞内加尔,
75,银行卡,
75,,
75,四件套,
75,Z21258,
76,哪里,
76,买,
76,的,
76,到,
76,Facebook,
76,账号,
76,【,
76,电报,
76,飞机,
76,∶,
76,@,B-contact
76,bailufakabot,I-contact
76,_,
76,电报,
76,频道,
76,∶,
76,@,B-contact
76,bailufaka,I-contact
76,】,
76,购买,
76,出售,
76,各类,
76,平台,
76,账号,
76,卡号,
76,ID,
76,】,
76,启东,
76,8idy,
77,菲律宾,
77,dito,
77,短信,
77,【,
77,Telegram,
77,:,
77,@,B-contact
77,kkk6687,I-contact
77,】,
77,菲律宾,
77,dito,
77,短信,
77,专业,
77,团队,
77,D88863,
78,seo,
78,代发,
78,广告,
78,推广,
78,【,
78,TG,
78,:,
78,@,B-contact
78,dab520,I-contact
78,】,
79,迪拜,
79,招聘,
79,推广,
79,【,
79,TG,
79,:,
79,@,B-contact
79,SMS0917,I-contact
79,】,
79,需要,
79,推广,
79,加,
79,我,
79,C92327,
80,菲律宾,
80,给,
80,发,
80,国内,
80,短信,
80,【,
80,飞机,
80,:,
80,kkk6681,B-contact
80,】,
80,x88763,
81,哪里,
81,能,
81,买,
81,到,
81,空孕,
81,催,
81,乳剂,
81,【,
81,购买,
81,加,
81,电报,
81,飞机,
81,wees86,B-contact
81,出售,
81,各类,
81,迷药,
81,】,
81,.,
81,eqa,
82,梅州,
82,上门,
82,资源,
82,【,
82,飞机,
82,@,B-contact
82,lz8858,I-contact
82,】,
82,专业,
82,梅州,
82,上门,
82,资源,
82,极速,
82,x49545,
83,台北,
83,google,
83,霸屏,
83,【,
83,小,
83,飞机,
83,：,
83,sms10666,B-contact
83,】,
83,w87627,
84,爱尔兰,
84,支付,
84,通道,
84,【,
84,复制,
84,加,
84,飞机,
84,：,
84,kkk6687,B-contact
84,】,
84,爱尔兰,
84,银行卡,
84,,
84,四件套,
84,h87722,
85,布隆迪,
85,谷歌,
85,留痕,
85,接单,
85,【,
85,TG,
85,电报,
85,∶,
85,e10838,B-contact
85,】,
85,专业,
85,推广,
85,，,
85,快速,
85,收录,
85,排名,
85,.,
85,ueh.0704,
86,岳,
86,阳谷,
86,歌,
86,seo,
86,【,
86,TG,
86,飞机,
86,∶,
86,@,B-contact
86,AK5537,I-contact
86,】,
86,FACEBOOK,
86,竞价,
86,开户,
86,推广,
86,】,
86,微信,
86,公众,
86,如何,
86,推广,
86,【,
86,TG,
86,飞机,
86,∶,
86,@,B-contact
86,AK5537,I-contact
86,】,
86,FB,
86,，,
86,谷歌,
86,全世界,
86,开户,
86,】,
86,exv,
87,收码,
87,平台,
87,【,
87,TG,
87,飞机,
87,:,
87,,
87,@,B-contact
87,smsbus999,I-contact
87,】,
87,专业,
87,的,
87,海外,
87,短信,
87,验证码,
87,平台,
87,，,
87,短信,
87,验证码,
87,接码,
