sentence_index,word,label
44,代生,O
44,【,O
44,微,O
44,HAIIVF,B-contact
44,】,O
44,提供,O
44,正规,O
44,专业,O
44,的,O
44,代孕,O
44,机构,O
44,，,O
44,代孕,O
44,服务,O
44,，,O
44,代孕,O
44,公司,O
44,，,O
44,代,O
44,怀孕,O
44,，,O
44,全球,O
44,领先,O
44,的,O
44,生殖,O
44,医疗,O
44,服务,O
44,.,O
44,qyl,O
45,textnow,O
45,跨境,O
45,电商,O
45,【,O
45,TG,O
45,电报,O
45,@,O
45,TWKF01,O
45,】,O
45,.,O
45,iqx,O
46,奥地利,O
46,高端,O
46,美女,O
46,安排,O
46,【,O
46,微,O
46,coo850,B-contact
46,】,O
46,快速,O
46,安排,O
46,.,O
46,nms,O
47,文凭,O
47,，,O
47,各类,O
47,证件,O
47,(,O
47,qq,O
47,微信,O
47,956290760,B-contact
47,),O
47,急速,O
47,办,O
47,德克萨斯,O
47,大学,O
47,达拉斯,O
47,分校,O
47,学位证书,O
47,小时,O
47,急速,O
47,办,O
47,UTD,O
47,成绩单,O
47,1,O
47,做,O
47,德克萨斯,O
47,大学,O
47,达拉斯,O
47,分校,O
47,毕业证,O
47,美国,O
47,国外,O
47,学位证,O
47,办理,O
48,仿,O
48,GUCCI,O
48,帆布,O
48,钱包,O
48,一手,O
48,货源,O
48,【,O
48,原单,O
48,微信,O
48,10086082,B-contact
48,】,O
48,批发,O
48,购买,O
48,出售,O
48,定制,O
48,高仿,O
48,精仿,O
48,，,O
48,一比,O
48,一,O
48,A,O
48,货,O
48,，,O
48,复刻,O
48,顶级,O
48,原单,O
48,《,O
48,微信,O
48,10086082,B-contact
48,》,O
48,复刻,O
48,正品,O
48,手表,O
48,，,O
48,包包,O
48,，,O
48,皮带,O
48,，,O
48,饰品,O
48,，,O
48,衣服,O
48,，,O
48,鞋子,O
48,】,O
48,松滋,O
48,西昌,O
48,yB,O
49,代办,O
49,多米尼加,O
49,身份证,O
49,【,O
49,WeChat,O
49,微,O
49,KAA2238,B-contact
49,】,O
49,NZK1,O
50,《,O
50,kean,O
50,毕业证书,O
50,-,O
50,办,O
50,肯恩,O
50,大学,O
50,毕业证,O
50,成绩单,O
50,》,O
50,办证,O
50,q,O
50,微,O
50,1954292140,B-contact
51,全国,O
51,中,O
51,高端,O
51,商务,O
51,经纪人,O
51,【,O
51,微,O
51,:,O
51,SF202207,B-contact
51,】,O
51,.,O
51,alz,O
52,自,O
52,,O
52,贡,O
52,,O
52,市,O
52,,O
52,【,O
52,+,O
52,(,O
52,薇,O
52,),O
52,:,O
52,1810952666,B-contact
52,柳柳,O
52,】,O
52,哪里,O
52,桑拿,O
52,有,O
52,上门,O
52,特殊,O
52,一条龙,O
52,按摩,O
52,服务,O
52,【,O
52,+,O
52,(,O
52,薇,O
52,),O
52,:,O
52,1810952666,B-contact
52,柳柳,O
52,】,O
53,怎么,O
53,买假,O
53,的,O
53,东,O
53,田纳西州,O
53,立,O
53,大学,O
53,文凭,O
53,毕业证,O
53,【,O
53,WeChat,O
53,微,O
53,KAA2238,B-contact
53,】,O
53,6jF110,O
54,代开,O
54,餐饮,O
54,发票,O
54,-,O
54,代开,O
54,餐饮费,O
54,发票,O
54,【,O
54,咨询,O
54,(,O
54,微信,O
54,),O
54,,O
54,hnx618618,B-contact
54,】,O
54,可,O
54,查验,O
54,保真,O
54,-,O
54,开票,O
54,项目,O
54,:,O
54,技术,O
54,服务费,O
54,-,O
54,住宿,O
54,餐饮费,O
54,-,O
54,设计,O
54,咨询,O
54,会议费,O
54,-,O
54,商品销售,O
54,发票,O
54,-,O
54,房产,O
54,服务,O
54,租赁,O
54,发票,O
54,-,O
54,装修,O
54,材料,O
54,发票,O
54,-,O
54,i0802,O
55,结婚,O
55,第,O
55,三十年,O
55,是,O
55,什么,O
55,婚,O
55,+,O
55,V,O
55,:,O
55,（,O
55,kz24678,B-contact
55,）,O
55,证,O
55,图片,O
55,定,O
55,、,O
55,制作,O
56,A,O
56,货,O
56,Hermes,O
56,+,O
56,kelly,O
56,包,O
56,的,O
56,尺寸,O
56,在,O
56,哪,O
56,买,O
56,【,O
56,A,O
56,货微信,O
56,10086082,B-contact
56,】,O
56,批发,O
56,购买,O
56,出售,O
56,定制,O
56,高仿,O
56,精仿,O
56,，,O
56,一比,O
56,一,O
56,A,O
56,货,O
56,，,O
56,复刻,O
56,顶级,O
56,原单,O
56,《,O
56,微信,O
56,10086082,B-contact
56,》,O
56,价格,O
56,最优,O
56,手表,O
56,，,O
56,包包,O
56,，,O
56,皮带,O
56,，,O
56,饰品,O
56,，,O
56,衣服,O
56,，,O
56,鞋子,O
56,】,O
56,舞钢,O
56,4,O
57,毕业生,O
57,成器,O
57,uw,O
57,-,O
57,stout,O
57,毕业证书,O
57,微,O
57,【,O
57,1821942289,B-contact
57,】,O
57,办威大,O
57,斯托特,O
57,分,O
57,-,O
57,3,O
58,学位证书,O
58,-,O
58,学历证书,O
58,《,O
58,九州,O
58,大学,O
58,毕业证,O
58,成绩单,O
58,》,O
58,【,O
58,q,O
58,微,O
59,杭州,O
59,供卵,O
59,公司,O
59,【,O
59,微信,O
59,zscc933,B-contact
59,】,O
59,【,O
59,提供,O
59,专业,O
59,正规,O
59,的,O
59,代孕,O
59,机构,O
59,，,O
59,代孕,O
59,服务,O
59,，,O
59,代孕,O
59,公司,O
59,，,O
59,代,O
59,怀孕,O
59,《,O
59,咨询,O
59,微信,O
59,zscc933,B-contact
59,》,O
59,提供,O
59,全球,O
59,领先,O
59,的,O
59,生殖,O
59,医疗,O
59,服务,O
59,】,O
59,.,O
59,acq,O
60,不动产,O
60,登记,O
60,证明,O
60,是,O
60,什么,O
60,样子,O
60,(,O
60,(,O
60,制证微,O
60,ATV1819,B-contact
60,】,O
60,BHFxgtRO,O
61,星力,O
61,手游,O
61,打鱼,O
61,（,O
61,┿,O
61,嶶,O
61,3559528,B-contact
61,）,O
62,q,O
62,-,O
62,微,O
62,936794295,B-contact
62,英国,O
62,文凭,O
62,办理,O
62,｜,O
62,英国,O
62,学历,O
62,｜,O
62,英国,O
62,毕业证,O
62,成绩单,O
63,芬兰,O
63,(,O
63,高端,O
63,小姐,O
63,微,O
63,80708238,B-contact
63,),O
63,去,O
63,哪里找,O
63,白领,O
63,兼职,O
63,一夜情,O
63,海宁,O
63,-,O
63,高台县,O
63,丨,O
63,夏县,O
63,_,O
63,余干县,O
63,.,O
63,丰都县,O
63,丨,O
63,约旦,O
63,安曼,O
63,丨,O
63,通许县,O
63,.,O
63,平湖,O
63,_,O
63,xfDx,O
64,被,O
64,开除,O
64,怎么办,O
64,购买,O
64,ntu,O
64,仿,O
64,原版,O
64,毕业证,O
64,成绩单,O
64,v,O
64,扣,O
64,361538830,B-contact
64,制作,O
65,伪造,O
65,uom,O
65,文凭,O
65,证书,O
65,成绩单,O
65,薇,O
65,q328970823,B-contact
66,海口,O
66,龙华区,O
66,小妹,O
66,上门,O
66,包夜,O
66,按摩,O
66,【,O
66,妹子,O
66,V,O
66,信,O
66,：,O
66,9515,B-contact
66,-,I-contact
66,8765,I-contact
66,】,O
66,同城,O
66,约,O
66,炮,O
66,.,O
66,全天,O
66,.,O
66,上门,O
66,.,O
66,mwx,O
67,原板,O
67,11,O
67,制作,O
67,海外,O
67,文凭,O
67,认证,O
67,-,O
67,leipzig,O
67,毕业证,O
67,-,O
67,成绩单,O
67,q,O
67,微,O
67,2228960192,B-contact
67,莱比,O
67,-,O
67,5,O
68,购买,O
68,安大略,O
68,艺术设计,O
68,学院,O
68,毕业证,O
68,q,O
68,微信,O
68,603012914,B-contact
68,造假,O
68,安大略,O
69,硕士,O
69,毕业证,O
69,ku,O
69,毕业证,O
69,成绩单,O
69,（,O
69,q,O
69,微,O
69,1954292140,B-contact
69,）,O
70,定做,O
70,美国,O
70,↑,O
70,伪造,O
70,pitt,O
70,毕业文凭,O
70,加,O
70,【,O
70,微信,O
70,512171687,B-contact
70,】,O
70,咨询,O
70,办理,O
71,在,O
71,哪,O
71,做,O
71,供卵,O
71,代孕,O
71,生子,O
71,【,O
71,微,O
71,:,O
71,IVF6996,B-contact
71,】,O
71,加微,O
71,咨询,O
71,试管,O
71,代孕,O
71,，,O
71,国内,O
71,合法,O
71,正规,O
71,.,O
71,ovs,O
72,温彻斯特,O
72,大学,O
72,学位证,O
72,购买,O
72,〖,O
72,制证微,O
72,atv1819,B-contact
72,〗,O
72,casdfmw,O
73,☜,O
73,靠,O
73,谱,O
73,办证,O
73,wfu,O
73,毕业证书,O
73,q,O
73,微,O
73,2026697758,B-contact
73,美国,O
73,毕业生,O
73,-,O
73,订制,O
73,硕士,O
73,威,O
74,数学教师,O
74,资格证,O
74,面试,O
74,视频,O
74,百度,O
74,云,O
74,专业,O
74,办理,O
74,+,O
74,薇,O
74,anmanm165,B-contact
75,代开,O
75,泉州,O
75,餐费,O
75,发票,O
75,【,O
75,代,O
75,开票,O
75,(,O
75,微,O
75,▔,O
75,信,O
75,),O
75,,O
75,hnx618618,B-contact
75,】,O
75,‹,O
75,报销,O
75,可,O
75,查验,O
75,›,O
75,餐饮,O
75,发票,O
75,‹,O
75,住宿,O
75,发票,O
75,‹,O
75,租车,O
75,发票,O
75,‹,O
75,咨询,O
75,费,O
75,发票,O
75,‹,O
75,技术,O
75,服务,O
75,发票,O
75,‹,O
75,会议,O
75,发票,O
75,‹,O
75,租房,O
75,发票,O
75,‹,O
75,办公用品,O
75,发票,O
75,‹,O
75,设计费,O
75,发票,O
75,.,O
75,got1122,O
76,亲,O
76,购买,O
76,ufc,O
76,学历,O
76,就业,O
76,q,O
76,微,O
76,3042050007,B-contact
76,办法,O
76,国,O
76,贝桑松,O
76,大学,O
76,假,O
76,毕业证,O
77,天津,O
77,津南区,O
77,哪里,O
77,能玩到,O
77,空姐,O
77,一条龙,O
77,【,O
77,微信,B-contact
77,43210636,O
77,】,O
77,全天,O
77,上门,O
77,，,O
77,白领,O
77,，,O
77,空姐,O
77,，,O
77,模特,O
77,，,O
77,美,O
77,女主播,O
77,，,O
77,明星,O
77,，,O
77,商务,O
77,模特,O
77,】,O
77,香港,O
77,观塘区,O
77,哪有,O
77,美,O
77,女主播,O
77,探花,O
77,【,O
77,微信,O
77,43210636,B-contact
77,】,O
77,台南,O
77,5H,O
78,香港,O
78,商务,O
78,模特,O
78,伴游,O
78,【,O
78,微,O
78,sor105,B-contact
78,】,O
78,安排,O
78,.,O
78,wfl,O
79,University,O
79,,O
79,College,O
79,,O
79,Birmingham,O
79,，,O
79,成绩单,O
79,修改,O
79,【,O
79,WeChat,O
79,微,O
79,KAA2238,B-contact
79,】,O
79,Y7EAE5Mo,O
80,巴拿马城,O
80,外围,O
80,空降,O
80,【,O
80,加微,O
80,uv7072,B-contact
80,】,O
80,模特,O
80,上门,O
80,安排,O
80,【,O
80,加微,O
80,uv7072,B-contact
80,】,O
80,2G2UxUb,O
81,【,O
81,微信,O
81,1954292140,B-contact
81,】,O
81,UofT,O
81,多伦多,O
81,大学毕业,O
82,老田,O
82,+,O
82,胖虎,O
82,【,O
82,微,O
82,q,O
82,+,O
82,2454793,B-contact
82,】,O
83,🎓,O
83,《,O
83,国外,O
83,文凭,O
83,推荐,O
83,》,O
83,微信,O
83,q729926040msstate,B-contact
83,毕业证,O
83,购买,O
83,密西西,O
83,-,O
83,2,O
84,赤道几内亚,O
84,驾驶证,O
84,怎么,O
84,买高仿,O
84,【,O
84,购证,O
84,+,O
84,微,O
84,tgha89,B-contact
84,】,O
84,i7g,O
85,鄂尔多斯,O
85,代开,O
85,住宿费,O
85,发票,O
85,-,O
85,代开,O
85,住宿,O
85,票,O
85,《,O
85,开票,O
85,(,O
85,微信,O
85,),O
85,,O
85,hnx618618,B-contact
85,》,O
85,保真,O
85,˜,O
85,可,O
85,查验,O
85,˜,O
85,会务费,O
85,票,O
85,-,O
85,咨询,O
85,费票,O
85,˜,O
85,服务费,O
85,发票,O
85,˜,O
85,设计费,O
85,发票,O
85,˜,O
85,房租费,O
85,票,O
85,˜,O
85,洒店,O
85,发票,O
85,˜,O
85,住宿,O
85,发票,O
85,-,O
85,餐饮,O
85,发票,O
85,˜,O
85,电子,O
85,发票,O
85,.,O
85,mkN1119,O
86,不列颠,O
86,哥伦比亚,O
86,工业,O
86,大学,O
86,留信网,O
86,认证,O
86,「,O
86,办证,O
86,微,O
86,kaa7778,B-contact
86,」,O
86,T6Fi9d,O
87,南通,O
87,代开,O
87,施工,O
87,费,O
87,发票,O
87,【,O
87,代,O
87,开票,O
87,(,O
87,微,O
87,`,O
87,信,O
87,),O
87,,O
87,hnx618618,B-contact
87,】,O
87,保真,O
87,\,O
87,\,O
87,可,O
87,查验,O
87,\,O
87,\,O
87,开票,O
87,项目,O
87,:,O
87,餐饮,O
87,住宿,O
87,发票,O
87,",",O
87,",",O
87,五金建材,O
87,发票,O
87,",",O
87,",",O
87,酒店,O
87,服务,O
87,发票,O
87,",",O
87,",",O
87,咨询,O
87,发票,O
87,",",O
87,",",O
87,技术,O
87,服务费,O
87,发票,O
87,",",O
87,",",O
87,劳务,O
87,发票,O
87,",",O
87,",",O
87,房租,O
87,发票,O
87,",",O
87,",",O
87,会议费,O
87,发票,O
87,",",O
87,",",O
87,广告,O
87,发票,O
87,等,O
88,。,O
88,【,O
88,微信,O
88,1954292140,B-contact
88,】,O
88,【,O
88,德国,O
88,原版,O
88,】,O
88,毕业证,O
88,比伯,O
88,拉赫,O
88,建筑,O
88,和,O
89,九江,O
89,三代,O
89,试管,O
89,怎么,O
89,找,O
89,【,O
89,微信,O
89,38332747,B-contact
89,】,O
89,九江,O
89,三代,O
89,试管,O
89,怎么,O
89,找,O
89,九江,O
89,三代,O
89,试管,O
89,怎么,O
89,找,O
89,信阳,O
89,西藏,O
89,N2,O
90,国外,O
90,天普,O
90,大学,O
90,文凭,O
90,原件,O
90,一模一样,O
90,q,O
90,微,O
90,-,O
90,741003700,B-contact
91,购买,O
91,英国大学,O
91,文凭,O
91,靠,O
91,谱,O
91,吗,O
91,办理,O
91,tue,O
91,毕业证,O
91,qq,O
91,微信,O
91,239093618,B-contact
91,购,O
91,-,O
91,2,O
92,原单,O
92,包包,O
92,微信,O
92,代理,O
92,一手,O
92,【,O
92,A,O
92,货微,O
92,awq3321,B-contact
